Long,Lat,PARCELID,NAME,ADDRESS,CITY,ZIPCODE,COUNTY,TYPE,POOL,BOATRAMPID,NPSSITE_ID,ST_PARK_ID,OWNER,OPERATING,OP_CLASS,WEB_LINK,FSOURCE,DATASOURCE,LAT_DD,LONG_DD,MGRS,GOOGLEMAP,GCID,ACRES,DESCRIPT,FLAG,UPDATE_DAY,FGDLAQDATE,ORIG_FID
-82.47112059467446,27.932441064725523,NONE,BAYSHORE BOULEVARD LINEAR PARK,BAYSHORE BLVD WALLCRAFT TO GANDY,TAMPA,33611,HILLSBOROUGH,NEIGHBORHOOD PARK / WALKING PATH,0.0, , , ,CITY OF TAMPA,MUNICIPALITY,PUBLIC, ,CITY OF TAMPA,CITY OF TAMPA,27.9324410664,-82.4711205947,17RLL5525790589,https://www.google.com/maps/place/17RLL5525790589,3093,18.544,BAYSHORE BOULEVARD LINEAR PARK,V,2012-10-23 00:00:00,2021-11-18 00:00:00,1514
-82.48301056136559,27.88994052548546,NONE,BAYSHORE BOULEVARD LINEAR PARK,INTERBAY BLVD,TAMPA,33611,HILLSBOROUGH,NEIGHBORHOOD PARK / WALKING PATH,0.0, , , ,CITY OF TAMPA,MUNICIPALITY,PUBLIC, ,CITY OF TAMPA,CITY OF TAMPA,27.8899405281,-82.4830105624,17RLL5403085894,https://www.google.com/maps/place/17RLL5403085894,3094,1.091,BAYSHORE BOULEVARD LINEAR PARK,V,2012-10-23 00:00:00,2021-11-18 00:00:00,1515
-82.48877633888075,27.922318953306917,1829343UA000000000080A,FRED BALL PARK,2621 BAYSHORE BLVD & RUBIDEAUX ST,TAMPA,33629,HILLSBOROUGH,NEIGHBORHOOD PARK / OPEN SPACE,0.0, , , ,CITY OF TAMPA,MUNICIPALITY,PUBLIC, ,CITY OF TAMPA,CITY OF TAMPA,27.922318955,-82.4887763389,17RLL5350689489,https://www.google.com/maps/place/17RLL5350689489,3096,1.879,FRED BALL PARK,V,2012-10-23 00:00:00,2021-11-18 00:00:00,1516
-82.4813301172135,27.889174016774472,183011406000000AS0000A,BALLAST POINT PARK & BOAT RAMP,5300 INTERBAY BLVD,TAMPA,33611,HILLSBOROUGH,NEIGHBORHOOD PARK / MIXED USE RECREATION,0.0,HL00179JY,12-00324, ,CITY OF TAMPA,MUNICIPALITY,PUBLIC,https://public.myfwc.com/LE/boatramp/public/Ramp.aspx?FacilityID=HL00179JY,CITY OF TAMPA,CITY OF TAMPA,27.8891740176,-82.4813301182,17RLL5419485807,https://www.google.com/maps/place/17RLL5419485807,3100,7.145,BALLAST POINT PARK & BOAT RAMP,V,2016-06-17 00:00:00,2021-11-18 00:00:00,1517
-82.5488147436003,27.975211418403376,182907ZZZ000005458800A,SKYWAY PARK (DANA SHORES),3450 EISENHOWER BLVD N,TAMPA,33634,HILLSBOROUGH,NEIGHBORHOOD PARK / MIXED USE RECREATION,0.0, , , ,CITY OF TAMPA,MUNICIPALITY,PUBLIC, ,CITY OF TAMPA,CITY OF TAMPA,27.9752114201,-82.5488147446,17RLL4767195422,https://www.google.com/maps/place/17RLL4767195422,3123,28.478,SKYWAY PARK (DANA SHORES),V,2012-10-23 00:00:00,2021-11-18 00:00:00,1519
-82.42833789085265,27.947524989389997,1929204X6000000000001A,DESOTO PARK/ PLAYGROUND,2615 E CORRINNE ST,TAMPA,33605,HILLSBOROUGH,NEIGHBORHOOD PARK / MIXED USE RECREATION,1.0, , , ,CITY OF TAMPA,MUNICIPALITY,PUBLIC, ,CITY OF TAMPA,CITY OF TAMPA,27.9475249902,-82.4283378919,17RLL5948692210,https://www.google.com/maps/place/17RLL5948692210,3161,16.519,DESOTO PARK/ PLAYGROUND,V,2016-06-17 00:00:00,2021-11-18 00:00:00,1521
-82.46460616284976,27.937860576242453,1829244ZX000019000000A,SPANISH CREEK PARK,501 BAYSHORE BLVD,TAMPA,33606,HILLSBOROUGH,NEIGHBORHOOD PARK / OPEN SPACE,0.0, , , ,CITY OF TAMPA,MUNICIPALITY,PUBLIC, ,CITY OF TAMPA,CITY OF TAMPA,27.9378605779,-82.4646061628,17RLL5590591182,https://www.google.com/maps/place/17RLL5590591182,3224,0.418,SPANISH CREEK PARK,V,2016-06-17 00:00:00,2021-11-18 00:00:00,1526
-80.23236163875784,27.144464725086078,553841000061000803,MARY BROGAN PARK,5050 SE WILLOUGHBY BLVD,STUART,34997,MARTIN,NEIGHBORHOOD PARK / MIXED USE RECREATION,0.0, , , ,MARTIN COUNTY,COUNTY,PUBLIC, ,MARTIN COUNTY,MARTIN COUNTY,27.1444647259,-80.2323616388,17RNL7606502669,https://www.google.com/maps/place/17RNL7606502669,3228,8.842,MARY BROGAN PARK,V,2015-04-27 00:00:00,2021-11-18 00:00:00,1527
-80.22227881315709,27.224874614029954,2737410000000018010000,LANGFORD PARK,2369 NE DIXIE HWY,JENSEN BEACH,34957,MARTIN,NEIGHBORHOOD PARK / MIXED USE RECREATION,0.0, , , ,MARTIN COUNTY,COUNTY,PUBLIC, ,MARTIN COUNTY,MARTIN COUNTY,27.2248746148,-80.2222788142,17RNL7700911582,https://www.google.com/maps/place/17RNL7700911582,3231,19.7,LANGFORD PARK,V,2012-10-25 00:00:00,2021-11-18 00:00:00,1530
-80.22359840954937,27.223550691587832,2737410000000026040000,RIO SKATE PARK,NE DIXIE HWY & NE ELIZABETH AVE,JENSEN BEACH,34957,MARTIN,NEIGHBORHOOD PARK / ATHLETIC,0.0, , , ,MARTIN COUNTY,COUNTY,PUBLIC, ,MARTIN COUNTY,MARTIN COUNTY,27.2235506933,-80.2235984095,17RNL7687911434,https://www.google.com/maps/place/17RNL7687911434,3232,3.042,RIO SKATE PARK,V,2016-06-17 00:00:00,2021-11-18 00:00:00,1531
-80.23671305334022,27.23461959470243,2137410250000000300000,PINECREST LAKES PARK,NE SAVANNAH RD & NE 24TH ST,JENSEN BEACH,34957,MARTIN,NATURE PARK,0.0, , , ,MARTIN COUNTY,COUNTY,PUBLIC, ,MARTIN COUNTY,MARTIN COUNTY,27.2346195982,-80.2367130553,17RNL7557312652,https://www.google.com/maps/place/17RNL7557312652,3235,3.128,PINECREST LAKES PARK,V,2012-10-25 00:00:00,2021-11-18 00:00:00,1533
-80.23266189896819,27.138618443454124,5538410000630002020000,PINEWOOD TRACK,SE WILLOUGHBY BLVD,STUART,34997,MARTIN,NEIGHBORHOOD PARK / ATHLETIC,0.0, , , ,MARTIN COUNTY,COUNTY,PUBLIC, ,MARTIN COUNTY,MARTIN COUNTY,27.1386184451,-80.2326618999,17RNL7603902021,https://www.google.com/maps/place/17RNL7603902021,3236,18.009,PINEWOOD TRACK,V,2012-10-25 00:00:00,2021-11-18 00:00:00,1534
-80.19895249723082,27.14776157084951,5138410010620007010000,PAUL LARSEN PARK,4725 SE DIXIE HWY,STUART,34997,MARTIN,NEIGHBORHOOD PARK / PLAYGROUND,0.0, , , ,MARTIN COUNTY,COUNTY,PUBLIC, ,MARTIN COUNTY,MARTIN COUNTY,27.1477615725,-80.1989524972,17RNL7937303055,https://www.google.com/maps/place/17RNL7937303055,3237,0.183,PAUL LARSEN PARK,V,2015-04-27 00:00:00,2021-11-18 00:00:00,1535
-80.13351886945874,27.055491633674837,3438420000830001050000,JV REED PARK,9004 SE HERCULES AVE,HOBE SOUND,33455,MARTIN,NEIGHBORHOOD PARK / ATHLETIC,0.0, , , ,MARTIN COUNTY,COUNTY,PUBLIC, ,MARTIN COUNTY,MARTIN COUNTY,27.0554916353,-80.1335188694,17RNK8592892877,https://www.google.com/maps/place/17RNK8592892877,3238,11.476,JV REED PARK,V,2016-06-17 00:00:00,2021-11-18 00:00:00,1536
-80.14264335488365,27.07948748895459,3438420340000014020000,PETTWAY PARK,SE WILLIAMS ST,HOBE SOUND,33455,MARTIN,NEIGHBORHOOD PARK / MIXED USE RECREATION,0.0, , , ,MARTIN COUNTY,COUNTY,PUBLIC, ,MARTIN COUNTY,MARTIN COUNTY,27.0794874906,-80.1426433549,17RNK8500595529,https://www.google.com/maps/place/17RNK8500595529,3239,0.903,PETTWAY PARK,V,2012-10-25 00:00:00,2021-11-18 00:00:00,1537
-80.21494508532112,27.165585457692597,3738410070980001010000,LAMAR HOWARD PARK & GOLDEN GATE RECREATION TRAIL,2824 SE ELLENDALE,STUART,34997,MARTIN,NEIGHBORHOOD PARK / MIXED USE RECREATION,0.0, ,PENDING (FY 2018), ,MARTIN COUNTY,COUNTY,PUBLIC, ,MARTIN COUNTY,MARTIN COUNTY,27.1655854585,-80.2149450853,17RNL7777605019,https://www.google.com/maps/place/17RNL7777605019,3240,7.815,LAMAR HOWARD PARK & GOLDEN GATE RECREATION TRAIL,FNV,2019-10-01 00:00:00,2021-11-18 00:00:00,1538
-80.45592211804606,27.021661948080865,0540390000000015010000,BIG MOUND PARK,15205 SW INDIAN MOUND DR,INDIANTOWN,34956,MARTIN,NEIGHBORHOOD PARK / MIXED USE RECREATION,0.0, , , ,MARTIN COUNTY,COUNTY,PUBLIC, ,MARTIN COUNTY,MARTIN COUNTY,27.0216619488,-80.455922118,17RNK5397188951,https://www.google.com/maps/place/17RNK5397188951,3241,21.579,BIG MOUND PARK,V,2015-04-27 00:00:00,2021-11-18 00:00:00,1539
-80.26630483589012,27.22256588593813,2937410010000000100000,PALM LAKE PARK,1410 NW PALM LAKE DR,JENSEN BEACH,34994,MARTIN,NEIGHBORHOOD PARK / OPEN SPACE,0.0, , , ,MARTIN COUNTY,COUNTY,PUBLIC, ,MARTIN COUNTY,MARTIN COUNTY,27.2225658876,-80.2663048359,17RNL7265111300,https://www.google.com/maps/place/17RNL7265111300,3244,8.327,PALM LAKE PARK,V,2012-10-25 00:00:00,2021-11-18 00:00:00,1542
-80.15137049021666,27.097221183902526,3438420450000001060000,EASTRIDGE PARK,SE SANDRIDGE AVE,HOBE SOUND,33455,MARTIN,NEIGHBORHOOD PARK / MIXED USE RECREATION,0.0, , , ,MARTIN COUNTY,COUNTY,PUBLIC, ,MARTIN COUNTY,MARTIN COUNTY,27.0972211847,-80.1513704902,17RNK8412697487,https://www.google.com/maps/place/17RNK8412697487,3245,4.135,EASTRIDGE PARK,V,2012-10-25 00:00:00,2021-11-18 00:00:00,1543
-80.358400035028,27.128727247872646,3238400000000001070000,HAWKS HAMMOCK,7201 SW MARKEL ST,PALM CITY,34990,MARTIN,NATURE PARK,0.0, , , ,MARTIN COUNTY,COUNTY,PUBLIC, ,MARTIN COUNTY,MARTIN COUNTY,27.1287272496,-80.358400036,17RNL6358500855,https://www.google.com/maps/place/17RNL6358500855,3247,432.354,HAWKS HAMMOCK,V,2016-06-17 00:00:00,2021-11-18 00:00:00,1545
-80.10974759432204,26.985004493844944,234042002006000005,COUNTY LINE PARK,SE COUNTY LINE RD,HOBE SOUND,33469,MARTIN,NEIGHBORHOOD PARK / MIXED USE RECREATION,0.0, , , ,MARTIN COUNTY,COUNTY,PUBLIC, ,MARTIN COUNTY,MARTIN COUNTY,26.9850044946,-80.1097475943,17RNK8834085086,https://www.google.com/maps/place/17RNK8834085086,3253,3.222,COUNTY LINE PARK,V,2015-04-27 00:00:00,2021-11-18 00:00:00,1551
-80.20416366679517,27.147649399759842,5238410140000001070000,WOJCIESZAK PARK,SE GROUPER AVE,STUART,34997,MARTIN,NEIGHBORHOOD PARK / MIXED USE RECREATION,0.0, , , ,MARTIN COUNTY,COUNTY,PUBLIC, ,MARTIN COUNTY,MARTIN COUNTY,27.1476494005,-80.2041636668,17RNL7885703039,https://www.google.com/maps/place/17RNL7885703039,3256,11.75,WOJCIESZAK PARK,V,2015-04-27 00:00:00,2021-11-18 00:00:00,1554
-80.13171720546542,27.057315199390786,3438420290000001060000,ZEUS PARK,SE ZEUS CRESCENT,HOBE SOUND,33455,MARTIN,NEIGHBORHOOD PARK / PLAYGROUND,0.0, , , ,MARTIN COUNTY,COUNTY,PUBLIC, ,MARTIN COUNTY,MARTIN COUNTY,27.0573152011,-80.1317172054,17RNK8610593080,https://www.google.com/maps/place/17RNK8610593080,3257,5.135,ZEUS PARK,V,2016-06-17 00:00:00,2021-11-18 00:00:00,1555
-80.46719742358634,27.02199203886449,054039005002000102,POST FAMILY PARK,15700 SW WARFIELD,INDIANTOWN,34956,MARTIN,NEIGHBORHOOD PARK / MIXED USE RECREATION,0.0, , , ,MARTIN COUNTY,COUNTY,PUBLIC, ,MARTIN COUNTY,MARTIN COUNTY,27.0219920396,-80.4671974236,17RNK5285288983,https://www.google.com/maps/place/17RNK5285288983,3259,8.265,POST FAMILY PARK,V,2012-10-25 00:00:00,2021-11-18 00:00:00,1557
-80.12528112964276,27.055274325654388,2739420020010001250000,SATURN AVENUE ADDITION,SATURN AVE,HOBE SOUND,33455,MARTIN,NEIGHBORHOOD PARK / OPEN SPACE,0.0, , , ,MARTIN COUNTY,COUNTY,PUBLIC, ,MARTIN COUNTY,MARTIN COUNTY,27.0552743264,-80.1252811307,17RNK8674592859,https://www.google.com/maps/place/17RNK8674592859,3263,1.206,SATURN AVENUE ADDITION,V,2012-10-25 00:00:00,2021-11-18 00:00:00,1561
-80.14399057614507,27.082109097303313,3438420000990000030000,SOUTH COUNTY BALL PARK,10000 DIXIE HWY SE,HOBE SOUND,33455,MARTIN,NEIGHBORHOOD PARK / ATHLETIC,0.0, , , ,MARTIN COUNTY,COUNTY,PUBLIC, ,MARTIN COUNTY,MARTIN COUNTY,27.0821090981,-80.1439905772,17RNK8486995818,https://www.google.com/maps/place/17RNK8486995818,3265,24.394,SOUTH COUNTY BALL PARK,V,2016-06-17 00:00:00,2021-11-18 00:00:00,1562
-80.26385802656665,27.242872711118714,2037410040020013090000,PINEAPPLE PARK,1302 NW HILLMAN DR,JENSEN BEACH,34957,MARTIN,NEIGHBORHOOD PARK / ATHLETIC,0.0, , , ,MARTIN COUNTY,COUNTY,PUBLIC, ,MARTIN COUNTY,MARTIN COUNTY,27.2428727137,-80.2638580275,17RNL7288013550,https://www.google.com/maps/place/17RNL7288013550,3267,31.557,PINEAPPLE PARK,V,2016-06-17 00:00:00,2021-11-18 00:00:00,1564
-80.27247581889442,27.216247914846722,NONE,PINE LAKE PARK,NE PINE LAKE DR & NW FORK RD,STUART,34994,MARTIN,NEIGHBORHOOD PARK / OPEN SPACE,0.0, , , ,MARTIN COUNTY,COUNTY,PUBLIC, ,MARTIN COUNTY,MARTIN COUNTY,27.2162479156,-80.2724758199,17RNL7204410596,https://www.google.com/maps/place/17RNL7204410596,3268,2.307,PINE LAKE PARK,V,2012-10-25 00:00:00,2021-11-18 00:00:00,1565
-80.22826826095897,27.231167982555398,273741026000000107,LEIHANI HEIGHTS PARK,2303 NE SAVANNAH RD,JENSEN BEACH,34957,MARTIN,NEIGHBORHOOD PARK / PLAYGROUND,0.0, , , ,MARTIN COUNTY,COUNTY,PUBLIC, ,MARTIN COUNTY,MARTIN COUNTY,27.2311679842,-80.2282682609,17RNL7641212275,https://www.google.com/maps/place/17RNL7641212275,3269,0.429,LEIHANI HEIGHTS PARK,V,2016-06-17 00:00:00,2021-11-18 00:00:00,1566
-80.28054551314568,27.101660627468938,0739410000030001090000,TROPICAL FARMS PARK,8446 SW TROPICAL AVE,STUART,34997,MARTIN,NEIGHBORHOOD PARK / MIXED USE RECREATION,0.0, , , ,MARTIN COUNTY,COUNTY,PUBLIC, ,MARTIN COUNTY,MARTIN COUNTY,27.1016606301,-80.2805455141,17RNK7131897899,https://www.google.com/maps/place/17RNK7131897899,3272,3.05,TROPICAL FARMS PARK,V,2016-06-17 00:00:00,2021-11-18 00:00:00,1569
-80.44456865201674,27.01862949853921,0440390000000011030000,TIMER POWERS PARK & BOAT RAMP,21479 SW CITRUS BLVD,INDIANTOWN,34956,MARTIN,NEIGHBORHOOD PARK / MIXED USE RECREATION,0.0,MT00163KR,12-00307, ,MARTIN COUNTY,COUNTY,PUBLIC,https://public.myfwc.com/LE/boatramp/public/Ramp.aspx?FacilityID=MT00163KR,MARTIN COUNTY,MARTIN COUNTY,27.0186294993,-80.444568652,17RNK5509988620,https://www.google.com/maps/place/17RNK5509988620,3273,38.984,TIMER POWERS PARK & BOAT RAMP,V,2015-04-27 00:00:00,2021-11-18 00:00:00,1570
-80.48385658065594,27.02255411588372,014038000000001420,BOOKER PARK,SW 169TH AVE & SW FARM RD,INDIANTOWN,34956,MARTIN,NEIGHBORHOOD PARK / MIXED USE RECREATION,0.0, , , ,MARTIN COUNTY,COUNTY,PUBLIC, ,MARTIN COUNTY,MARTIN COUNTY,27.0225541166,-80.4838565807,17RNK5119989038,https://www.google.com/maps/place/17RNK5119989038,3274,5.297,BOOKER PARK,V,2016-06-17 00:00:00,2021-11-18 00:00:00,1571
-80.30418410592732,27.122561233479157,4738410010000002000000,I 95 TRAIL,SW CITRUS BLVD,PALM CITY,34990,MARTIN,NATURE PARK,0.0, , , ,MARTIN COUNTY,COUNTY,PUBLIC, ,MARTIN COUNTY,MARTIN COUNTY,27.1225612361,-80.3041841069,17RNL6896200201,https://www.google.com/maps/place/17RNL6896200201,3276,305.325,I 95 TRAIL,V,2012-10-25 00:00:00,2021-11-18 00:00:00,1573
-80.2686019061592,27.15890440412705,2038410040020001000000,JOCK LEIGHTON PARK,3755 SW MAPP RD,PALM CITY,34990,MARTIN,NEIGHBORHOOD PARK / ATHLETIC,0.0, , , ,MARTIN COUNTY,COUNTY,PUBLIC, ,MARTIN COUNTY,MARTIN COUNTY,27.1589044058,-80.2686019061,17RNL7246504247,https://www.google.com/maps/place/17RNL7246504247,3277,15.204,JOCK LEIGHTON PARK,V,2012-10-25 00:00:00,2021-11-18 00:00:00,1574
-80.25638446574175,27.225044853890036,2937410000000001120000,TILTON PARK,NW BAKER RD,JENSEN BEACH,34994,MARTIN,NATURE PARK,0.0, , , ,MARTIN COUNTY,COUNTY,PUBLIC, ,MARTIN COUNTY,MARTIN COUNTY,27.2250448556,-80.2563844667,17RNL7363211580,https://www.google.com/maps/place/17RNL7363211580,3279,38.508,TILTON PARK,V,2012-10-25 00:00:00,2021-11-18 00:00:00,1576
-80.27440363274435,27.180434834368096,073841000000000232,LCPL JUSTIN WILSON MEMORIAL PARK,2050 SW MAPP RD,PALM CITY,34990,MARTIN,NEIGHBORHOOD PARK / MIXED USE RECREATION,0.0, , , ,MARTIN COUNTY,COUNTY,PUBLIC, ,MARTIN COUNTY,MARTIN COUNTY,27.1804348351,-80.2744036327,17RNL7187606628,https://www.google.com/maps/place/17RNL7187606628,3280,58.713,LCPL JUSTIN WILSON MEMORIAL PARK,V,2012-10-25 00:00:00,2021-11-18 00:00:00,1577
-82.29325545010349,28.64917324303244,R2242120000000100010,TOWNSEN LAKE REGIONAL PARK,28011 LAKE LINDSEY RD,BROOKSVILLE,34601,HERNANDO,NEIGHBORHOOD PARK / MIXED USE RECREATION,0.0, , , ,HERNANDO COUNTY,COUNTY,PUBLIC, ,HERNANDO COUNTY,HERNANDO COUNTY,28.6491732438,-82.2932554501,17RLM7360869802,https://www.google.com/maps/place/17RLM7360869802,3282,324.885,TOWNSEN LAKE REGIONAL PARK,V,2015-04-27 00:00:00,2021-11-18 00:00:00,1579
-82.26979038200683,28.645141628676274,R2342120000000100013,TOWNSEN LAKE REGIONAL PARK,LUCILLES SHADY LN,BROOKSVILLE,34601,HERNANDO,NATURE PARK,0.0, , , ,HERNANDO COUNTY,COUNTY,PUBLIC, ,HERNANDO COUNTY,HERNANDO COUNTY,28.6451416304,-82.269790382,17RLM7589769331,https://www.google.com/maps/place/17RLM7589769331,3283,13.473,TOWNSEN LAKE REGIONAL PARK,V,2012-10-25 00:00:00,2021-11-18 00:00:00,1580
-82.41237750230016,28.595015222168513,R0442219000000700030,ERNIE WEVER YOUTH PARK,19473 YOUTH DR,BROOKSVILLE,34601,HERNANDO,NEIGHBORHOOD PARK / MIXED USE RECREATION,0.0, , , ,HERNANDO COUNTY,COUNTY,PUBLIC, ,HERNANDO COUNTY,HERNANDO COUNTY,28.595015223,-82.4123775023,17RLM6189463933,https://www.google.com/maps/place/17RLM6189463933,3284,84.381,ERNIE WEVER YOUTH PARK,V,2015-04-27 00:00:00,2021-11-18 00:00:00,1581
-82.40870337584677,28.59066827298179,R0942219000009000000,ERNIE WEVER PARK,19510 YOUTH DR,BROOKSVILLE,34601,HERNANDO,NEIGHBORHOOD PARK / ATHLETIC,0.0, , , ,HERNANDO COUNTY,COUNTY,PUBLIC, ,HERNANDO COUNTY,HERNANDO COUNTY,28.5906682738,-82.4087033769,17RLM6224863447,https://www.google.com/maps/place/17RLM6224863447,3285,39.045,ERNIE WEVER PARK,V,2015-04-27 00:00:00,2021-11-18 00:00:00,1582
-82.38673123308425,28.55675154547225,R2242219000009800000,HERNANDO PARK,238 HOWELL AVE,BROOKSVILLE,34601,HERNANDO,NEIGHBORHOOD PARK / MIXED USE RECREATION,0.0, , , ,HERNANDO COUNTY,COUNTY,PUBLIC, ,HERNANDO COUNTY,HERNANDO COUNTY,28.5567515463,-82.3867312331,17RLM6435359664,https://www.google.com/maps/place/17RLM6435359664,3287,3.237,HERNANDO PARK,V,2015-04-27 00:00:00,2021-11-18 00:00:00,1584
-82.4092180447806,28.525778449872842,R3342219000005100000,LONNIE COBURN PARK,6420 BROAD ST,BROOKSVILLE,34601,HERNANDO,NEIGHBORHOOD PARK / OPEN SPACE,0.0, , , ,CITY OF BROOKSVILLE,MUNICIPALITY,PUBLIC, ,HERNANDO COUNTY,HERNANDO COUNTY,28.5257784507,-82.4092180448,17RLM6211356258,https://www.google.com/maps/place/17RLM6211356258,3292,4.432,LONNIE COBURN PARK,V,2015-04-27 00:00:00,2021-11-18 00:00:00,1587
-82.6357294868005,28.520083852901735,R0642317000000100000,LINDA PEDERSEN PARK AT JENKINS CREEK / HERNANDO BEACH PARK,6300 SHOAL LINE BLVD,SPRING HILL,34607,HERNANDO,NEIGHBORHOOD PARK / MIXED USE RECREATION,1.0,N/A, , ,HERNANDO COUNTY,COUNTY,PUBLIC, ,HERNANDO COUNTY,HERNANDO COUNTY,28.5200838546,-82.6357294868,17RLM3993855908,https://www.google.com/maps/place/17RLM3993855908,3294,64.569,LINDA PEDERSEN PARK AT JENKINS CREEK / HERNANDO BEACH PARK,V,2015-04-27 00:00:00,2021-11-18 00:00:00,1589
-82.18501939884813,28.513447573418226,R0242321000002100000,RIDGE MANOR PARK,34030 RIDGE MANOR BLVD,DADE CITY,33523,HERNANDO,NEIGHBORHOOD PARK / MIXED USE RECREATION,0.0, , , ,HERNANDO COUNTY,COUNTY,PUBLIC, ,HERNANDO COUNTY,HERNANDO COUNTY,28.5134475742,-82.1850193988,17RLM8403854654,https://www.google.com/maps/place/17RLM8403854654,3295,41.395,RIDGE MANOR PARK,V,2015-04-27 00:00:00,2021-11-18 00:00:00,1590
-82.17742560451877,28.498866092921283,R1112321063000003640,J EARL AND FRANCIS MILLER MEMORIAL GARDENS PARK,ORCHID PKY,DADE CITY,33523,HERNANDO,NEIGHBORHOOD PARK / OPEN SPACE,0.0, , , ,HERNANDO COUNTY,COUNTY,PUBLIC, ,HERNANDO COUNTY,HERNANDO COUNTY,28.4988660937,-82.1774256045,17RLM8476653031,https://www.google.com/maps/place/17RLM8476653031,3296,1.03,J EARL AND FRANCIS MILLER MEMORIAL GARDENS PARK,V,2012-10-25 00:00:00,2021-11-18 00:00:00,1591
-82.5752225863149,28.482337343118164,R3232317521000H00000,DELTA WOODS PARK,3400 DELTONA BLVD,SPRING HILL,34608,HERNANDO,NEIGHBORHOOD PARK / MIXED USE RECREATION,0.0, , , ,HERNANDO COUNTY,COUNTY,PUBLIC, ,HERNANDO COUNTY,HERNANDO COUNTY,28.4823373439,-82.5752225873,17RLM4580551646,https://www.google.com/maps/place/17RLM4580551646,3297,25.767,DELTA WOODS PARK,V,2015-04-27 00:00:00,2021-11-18 00:00:00,1592
-82.51590145597835,28.47459293833622,R3232317513000P00000,AMITY TRAIL #9,12500 LITTLE FARMS DR,SPRING HILL,34609,HERNANDO,NEIGHBORHOOD PARK / OPEN SPACE,0.0, , , ,HERNANDO COUNTY,COUNTY,PUBLIC, ,HERNANDO COUNTY,HERNANDO COUNTY,28.47459294,-82.515901456,17RLM5160150713,https://www.google.com/maps/place/17RLM5160150713,3298,8.403,AMITY TRAIL #9,V,2012-10-25 00:00:00,2021-11-18 00:00:00,1593
-82.519593482463,28.461326254283396,R3232317510000C00000,VETERANS MEMORIAL PARK - SPRING HILL,12254 SPRING HILL DR,SPRING HILL,34609,HERNANDO,NEIGHBORHOOD PARK / MIXED USE RECREATION,0.0, , , ,HERNANDO COUNTY,COUNTY,PUBLIC, ,HERNANDO COUNTY,HERNANDO COUNTY,28.461326256,-82.5195934825,17RLM5122149248,https://www.google.com/maps/place/17RLM5122149248,3299,21.748,VETERANS MEMORIAL PARK - SPRING HILL,V,2012-10-25 00:00:00,2021-11-18 00:00:00,1594
-82.4830405482067,28.459587434834607,R2642318000000100010,ANDERSON SNOW PARK,1360 ANDERSON SNOW RD,SPRING HILL,34604,HERNANDO,NEIGHBORHOOD PARK / MIXED USE RECREATION,0.0, , , ,HERNANDO COUNTY,COUNTY,PUBLIC, ,HERNANDO COUNTY,HERNANDO COUNTY,28.4595874356,-82.4830405482,17RLM5479849011,https://www.google.com/maps/place/17RLM5479849011,3300,100.19,ANDERSON SNOW PARK,V,2012-10-25 00:00:00,2021-11-18 00:00:00,1595
-82.60986539413251,28.44846090888271,R3232317502000A00000,PIONEER PARK,6799 PINEHURST DR,SPRING HILL,34606,HERNANDO,NEIGHBORHOOD PARK / MIXED USE RECREATION,0.0, , , ,HERNANDO COUNTY,COUNTY,PUBLIC, ,HERNANDO COUNTY,HERNANDO COUNTY,28.4484609106,-82.6098653941,17RLM4236347937,https://www.google.com/maps/place/17RLM4236347937,3301,5.116,PIONEER PARK,V,2016-06-17 00:00:00,2021-11-18 00:00:00,1596
-81.72915635128653,27.96210400292115,262917000000012023,WAHNETA PARK,118 1/2 RIFLE RANGE RD,WINTER HAVEN,33880,POLK,NEIGHBORHOOD PARK / MIXED USE RECREATION,0.0, , , ,POLK COUNTY,COUNTY,PUBLIC, ,POLK COUNTY,POLK COUNTY,27.9621040046,-81.7291563513,17RML2828193218,https://www.google.com/maps/place/17RML2828193218,3302,12.565,WAHNETA PARK,V,2016-06-17 00:00:00,2021-11-18 00:00:00,1597
-81.88770177498218,27.95887306433994,242914282500003900,HIGHLAND CITY SENIOR FIELD,5901 STRICKLAND AVE,LAKELAND,33812,POLK,NEIGHBORHOOD PARK / ATHLETIC,0.0, , , ,POLK COUNTY,COUNTY,PUBLIC, ,POLK COUNTY,POLK COUNTY,27.9588730651,-81.887701775,17RML1268492964,https://www.google.com/maps/place/17RML1268492964,3303,14.632,HIGHLAND CITY SENIOR FIELD,V,2016-06-17 00:00:00,2021-11-18 00:00:00,1598
-81.9658029071897,27.95488547608165,232913000000042090,CHRISTINA PARK,625 W CR 540A,LAKELAND,33813,POLK,NEIGHBORHOOD PARK / MIXED USE RECREATION,0.0, , , ,POLK COUNTY,COUNTY,PUBLIC, ,POLK COUNTY,POLK COUNTY,27.9548854778,-81.9658029082,17RML0499892580,https://www.google.com/maps/place/17RML0499892580,3304,17.358,CHRISTINA PARK,V,2012-10-25 00:00:00,2021-11-18 00:00:00,1599
-81.78992155751317,27.95383617295715,252914359700000252,GORDONVILLE MINI PARK,SOUTH ST,BARTOW,33830,POLK,NEIGHBORHOOD PARK / PLAYGROUND,0.0, , , ,POLK COUNTY,COUNTY,PUBLIC, ,POLK COUNTY,POLK COUNTY,27.9538361737,-81.7899215575,17RML2229892340,https://www.google.com/maps/place/17RML2229892340,3305,0.173,GORDONVILLE MINI PARK,V,2016-06-17 00:00:00,2021-11-18 00:00:00,1600
