Long,Lat,NCESID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCE_DATE,VAL_METHOD,VAL_DATE,WEBSITE,LEVEL_,ENROLLMENT,ST_GRADE,END_GRADE,DISTRICTID,FT_TEACHERS,SHELTER_ID
-82.03822278699994,29.779628538000054,120030000328,KEYSTONE HEIGHTS JUNIOR/SENIOR HIGH,900 ORCHID AVE,KEYSTONE HEIGHTS,FL,32656,6508,(904) 336-7775,1,1,1273,CLAY,12019,USA,29.7796285,-82.0382228,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120030000328,2024-01-31 00:00:00,IMAGERY,2011-10-24 00:00:00,http://khh.oneclay.net,HIGH,1205,07,12,1200300,68,NOT AVAILABLE
-81.74840808699997,30.177648308000073,120030000329,S BRYAN JENNINGS ELEMENTARY SCHOOL,215 CORONA DR,ORANGE PARK,FL,32073,3219,(904) 336-3175,1,1,530,CLAY,12019,USA,30.1776483,-81.7484081,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120030000329,2024-01-31 00:00:00,IMAGERY/OTHER,2016-03-09 00:00:00,http://sbj.oneclay.net,ELEMENTARY,495,PK,06,1200300,35,NOT AVAILABLE
-81.71351721899998,29.982681832000026,120030000330,CLAY HIGH SCHOOL,2025 FL-16,GREEN COVE SPRINGS,FL,32043,8526,(904) 336-7175,1,1,1748,CLAY,12019,USA,29.9826818,-81.7135172,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120030000330,2024-01-31 00:00:00,IMAGERY,2011-10-24 00:00:00,http://chs.oneclay.net,HIGH,1666,09,12,1200300,82,NOT AVAILABLE
-81.74380996099995,30.150740107000047,120030000331,LAKESIDE JUNIOR HIGH SCHOOL,2750 MOODY AVE,ORANGE PARK,FL,32073,5905,(904) 336-5575,1,1,923,CLAY,12019,USA,30.1507401,-81.74381,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120030000331,2024-01-31 00:00:00,IMAGERY/OTHER,2016-03-09 00:00:00,http://ljh.oneclay.net,MIDDLE,870,06,08,1200300,53,NOT AVAILABLE
-81.74582971099994,30.15013585400004,120030000332,LAKESIDE ELEMENTARY SCHOOL,2752 MOODY AVE,ORANGE PARK,FL,32073,5905,(904) 336-1675,1,1,874,CLAY,12019,USA,30.1501359,-81.7458297,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120030000332,2024-01-31 00:00:00,IMAGERY,2010-07-07 00:00:00,http://les.oneclay.net,ELEMENTARY,817,PK,06,1200300,57,NOT AVAILABLE
-81.72764925599995,30.168068702000028,120030000333,ORANGE PARK JUNIOR HIGH SCHOOL,1500 GANO AVE,ORANGE PARK,FL,32073,4506,(904) 336-5975,1,1,790,CLAY,12019,USA,30.1680687,-81.7276493,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120030000333,2024-01-31 00:00:00,IMAGERY/OTHER,2016-03-09 00:00:00,http://opj.oneclay.net,MIDDLE,744,07,08,1200300,46,NOT AVAILABLE
-81.94429158099996,30.083075344000065,120030000334,WILKINSON JUNIOR HIGH SCHOOL,5025 COUNTY ROAD 218,MIDDLEBURG,FL,32068,3553,(904) 336-6175,1,1,791,CLAY,12019,USA,30.0830753,-81.9442916,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120030000334,2024-01-31 00:00:00,IMAGERY/OTHER,2016-03-09 00:00:00,http://wjh.oneclay.net,MIDDLE,752,07,08,1200300,39,NOT AVAILABLE
-81.72472692999997,30.158455249000042,120030000335,MONTCLAIR ELEMENTARY SCHOOL,2398 MOODY AVE,ORANGE PARK,FL,32073,6016,(904) 336-1975,1,1,446,CLAY,12019,USA,30.1584552,-81.7247269,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120030000335,2024-01-31 00:00:00,IMAGERY/OTHER,2016-03-09 00:00:00,http://mce.oneclay.net,ELEMENTARY,413,PK,06,1200300,33,NOT AVAILABLE
-81.85043121599995,30.089413619000027,120030002053,MIDDLEBURG HIGH SCHOOL,3750 COUNTY ROAD 220,MIDDLEBURG,FL,32068,3833,(904) 336-8075,1,1,1950,CLAY,12019,USA,30.0894136,-81.8504312,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120030002053,2024-01-31 00:00:00,IMAGERY,2016-03-09 00:00:00,http://mhs.oneclay.net,HIGH,1852,09,12,1200300,98,NOT AVAILABLE
-81.84614183999997,30.118908003000058,120030002092,TYNES ELEMENTARY SCHOOL,1550 TYNES BLVD,MIDDLEBURG,FL,32068,3783,(904) 336-3850,1,1,1095,CLAY,12019,USA,30.118908,-81.8461418,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120030002092,2024-01-31 00:00:00,IMAGERY,2016-03-09 00:00:00,http://tes.oneclay.net,ELEMENTARY,1021,PK,06,1200300,74,NOT AVAILABLE
-81.78722410599994,30.13324595200004,120030002287,RIDGEVIEW ELEMENTARY SCHOOL,421 JEFFERSON AVE,ORANGE PARK,FL,32065,6711,(904) 336-3075,1,1,638,CLAY,12019,USA,30.133246,-81.7872241,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120030002287,2024-01-31 00:00:00,IMAGERY/OTHER,2016-03-09 00:00:00,http://rve.oneclay.net,ELEMENTARY,588,PK,06,1200300,50,NOT AVAILABLE
-82.00775310599994,30.144659536000063,120030002427,CLAY HILL ELEMENTARY SCHOOL,6345 COUNTY ROAD 218,JACKSONVILLE,FL,32234,3046,(904) 336-0775,1,1,476,CLAY,12019,USA,30.1446595,-82.0077531,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120030002427,2024-01-31 00:00:00,IMAGERY,2016-03-09 00:00:00,http://che.oneclay.net,ELEMENTARY,442,PK,06,1200300,34,10792417
-81.79253147799994,30.132699744000035,120030002494,RIDGEVIEW HIGH SCHOOL,466 MADISON AVE,ORANGE PARK,FL,32065,6766,(904) 336-8975,1,1,1929,CLAY,12019,USA,30.1326997,-81.7925315,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120030002494,2024-01-31 00:00:00,IMAGERY,2011-10-24 00:00:00,http://rhs.oneclay.net,HIGH,1828,09,12,1200300,101,NOT AVAILABLE
-81.80738300999997,30.045396124000035,120030002550,LAKE ASBURY ELEMENTARY SCHOOL,2901 SANDRIDGE RD,GREEN COVE SPRINGS,FL,32043,8614,(904) 336-1525,1,1,1041,CLAY,12019,USA,30.0453961,-81.807383,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120030002550,2024-01-31 00:00:00,IMAGERY/OTHER,2016-03-09 00:00:00,http://lae.oneclay.net,ELEMENTARY,975,PK,06,1200300,66,10795536
-81.69136454399995,29.99700834600003,120030002728,R. C. BANNERMAN LEARNING CENTER,608 MILL ST,GREEN COVE SPRINGS,FL,32043,2326,(904) 336-4975,4,1,282,CLAY,12019,USA,29.9970083,-81.6913645,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120030002728,2024-01-31 00:00:00,IMAGERY/OTHER,2016-03-09 00:00:00,http://blc.oneclay.net,HIGH,256,06,12,1200300,26,NOT AVAILABLE
-81.94066346199997,30.08177510200005,120030002729,J.L. WILKINSON ELEMENTARY SCHOOL,4965 COUNTY ROAD 218,MIDDLEBURG,FL,32068,3551,(904) 336-4075,1,1,766,CLAY,12019,USA,30.0817751,-81.9406635,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120030002729,2024-01-31 00:00:00,IMAGERY/OTHER,2016-03-09 00:00:00,http://wes.oneclay.net,ELEMENTARY,717,PK,06,1200300,49,NOT AVAILABLE
-81.92316829799995,29.818010982000033,120030003036,MCRAE ELEMENTARY SCHOOL,6770 COUNTY ROAD 315  C,KEYSTONE HEIGHTS,FL,32656,7758,(352) 336-6125,1,1,579,CLAY,12019,USA,29.818011,-81.9231683,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120030003036,2024-01-31 00:00:00,IMAGERY,2016-03-09 00:00:00,http://mre.oneclay.net,ELEMENTARY,536,PK,06,1200300,43,NOT AVAILABLE
-81.72623753299996,30.114111860000037,120030003037,FLEMING ISLAND ELEMENTARY SCHOOL,4425 LAKESHORE DR,ORANGE PARK,FL,32003,7713,(904) 336-1075,1,1,792,CLAY,12019,USA,30.1141119,-81.7262375,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120030003037,2024-01-31 00:00:00,IMAGERY/OTHER,2016-03-09 00:00:00,http://fie.oneclay.net,ELEMENTARY,739,PK,06,1200300,53,NOT AVAILABLE
-81.99510781599997,29.946468262000053,120030003690,FLORIDA YOUTH CHALLENGE ACADEMY,5629 STATE ROAD 16 W BLDG 3800,STARKE,FL,32091,9792,(904) 336-6918,1,1,35,CLAY,12019,USA,29.9464683,-81.9951078,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120030003690,2024-01-31 00:00:00,IMAGERY/OTHER,2019-05-30 00:00:00,http://floridayouthchallengeacademy.org/,HIGH,30,09,12,1200300,5,NOT AVAILABLE
-81.80680095199995,30.093029828000056,120030003691,RIDEOUT ELEMENTARY SCHOOL,3065 APALACHICOLA BLVD,MIDDLEBURG,FL,32068,4216,(904) 336-2875,1,1,544,CLAY,12019,USA,30.0930298,-81.806801,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120030003691,2024-01-31 00:00:00,IMAGERY,2010-07-07 00:00:00,http://roe.oneclay.net,ELEMENTARY,502,PK,06,1200300,42,NOT AVAILABLE
-81.71149545699996,30.087169650000078,120030004062,FLEMING ISLAND HIGH SCHOOL,2233 VILLAGE SQUARE PKWY,ORANGE PARK,FL,32003,6354,(904) 336-7500,1,1,1983,CLAY,12019,USA,30.0871697,-81.7114955,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120030004062,2024-01-31 00:00:00,IMAGERY,2011-10-24 00:00:00,http://fih.oneclay.net,HIGH,1889,09,12,1200300,94,NOT AVAILABLE
-81.74921742399994,30.097235800000078,120030004190,SWIMMING PEN CREEK ELEMENTARY SCHOOL,1630 WOODPECKER LN,MIDDLEBURG,FL,32068,6749,(904) 336-3475,1,1,547,CLAY,12019,USA,30.0972358,-81.7492174,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120030004190,2024-01-31 00:00:00,IMAGERY,2010-07-07 00:00:00,http://spc.oneclay.net,ELEMENTARY,509,PK,06,1200300,38,NOT AVAILABLE
-81.72086889399998,30.08407709200003,120030004328,THUNDERBOLT ELEMENTARY SCHOOL,2020 THUNDERBOLT RD,FLEMING ISLAND,FL,32003,8385,(904) 336-3675,1,1,966,CLAY,12019,USA,30.0840771,-81.7208689,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120030004328,2024-01-31 00:00:00,IMAGERY,2011-10-24 00:00:00,http://tbe.oneclay.net,ELEMENTARY,901,PK,06,1200300,65,NOT AVAILABLE
-81.80746293299995,30.04533335700006,120030005468,LAKE ASBURY JUNIOR HIGH SCHOOL,2851 SANDRIDGE RD,GREEN COVE SPRINGS,FL,32043,8611,(904) 336-5375,1,1,1106,CLAY,12019,USA,30.0453334,-81.8074629,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120030005468,2024-01-31 00:00:00,IMAGERY,2011-10-24 00:00:00,http://laj.oneclay.net,MIDDLE,1037,07,08,1200300,69,NOT AVAILABLE
-81.78759978099998,30.176646473000062,120030005469,ARGYLE ELEMENTARY SCHOOL,2625 SPENCERS PLANTATION BLVD,ORANGE PARK,FL,32073,1950,(904) 336-0375,1,1,840,CLAY,12019,USA,30.1766465,-81.7875998,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120030005469,2024-01-31 00:00:00,IMAGERY,2011-10-24 00:00:00,http://aes.oneclay.net,ELEMENTARY,793,PK,06,1200300,47,NOT AVAILABLE
-81.81424202599999,30.10145155400005,120030005773,COPPERGATE ELEMENTARY SCHOOL,3460 COPPER COLTS COURT,MIDDLEBURG,FL,32068,4378,(904) 336-0675,1,1,656,CLAY,12019,USA,30.1014516,-81.814242,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120030005773,2024-01-31 00:00:00,IMAGERY/OTHER,2019-01-14 00:00:00,http://cge.oneclay.net,ELEMENTARY,609,PK,06,1200300,47,NOT AVAILABLE
-81.83934442099996,30.17491710300004,120030007174,OAKLEAF JUNIOR HIGH,4085 PLANTATION OAKS BLVD,ORANGE PARK,FL,32065,3504,(904) 336-5775,1,1,1183,CLAY,12019,USA,30.1749171,-81.8393444,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120030007174,2024-01-31 00:00:00,IMAGERY,2017-10-30 00:00:00,http://olj.oneclay.net,MIDDLE,1118,06,08,1200300,65,NOT AVAILABLE
-81.82026908399996,30.179657216000066,120030007243,OAKLEAF VILLAGE ELEMENTARY SCHOOL,410 OAKLEAF VILLAGE PKWY,ORANGE PARK,FL,32065,8208,(904) 336-2425,1,1,1075,CLAY,12019,USA,30.1796572,-81.8202691,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120030007243,2024-01-31 00:00:00,IMAGERY,2010-07-07 00:00:00,http://ove.oneclay.net,ELEMENTARY,1001,PK,06,1200300,74,NOT AVAILABLE
-81.81311762299998,30.015402634000054,120030007389,SHADOWLAWN ELEMENTARY SCHOOL,2945 COUNTY ROAD 218,GREEN COVE SPRINGS,FL,32043,7261,(904) 336-3375,1,1,788,CLAY,12019,USA,30.0154026,-81.8131176,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120030007389,2024-01-31 00:00:00,IMAGERY,2010-07-07 00:00:00,http://sle.oneclay.net,ELEMENTARY,735,PK,06,1200300,53,NOT AVAILABLE
-81.83412688999994,30.170186358000024,120030007450,PLANTATION OAKS ELEMENTARY SCHOOL,4150 PLANTATION OAKS BLVD,ORANGE PARK,FL,32065,3529,(904) 336-2775,1,1,1009,CLAY,12019,USA,30.1701864,-81.8341269,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120030007450,2024-01-31 00:00:00,IMAGERY,2010-07-07 00:00:00,http://poe.oneclay.net,ELEMENTARY,938,PK,06,1200300,71,NOT AVAILABLE
-81.84773438299999,30.176700139000047,120030007558,OAKLEAF HIGH SCHOOL,4035 PLANTATION OAKS BLVD,ORANGE PARK,FL,32065,3504,(904) 336-8375,1,1,2489,CLAY,12019,USA,30.1767001,-81.8477344,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120030007558,2024-01-31 00:00:00,GEOCODE,2013-05-27 00:00:00,http://ohs.oneclay.net,HIGH,2371,09,12,1200300,118,NOT AVAILABLE
-81.74552746799998,30.16322016600003,120030007670,CLAY VIRTUAL INSTRUCTION PROGRAM,2306 KINGSLEY AVE #20,ORANGE PARK,FL,32073,4245,(904) 336-9875,1,1,0,CLAY,12019,USA,30.1632202,-81.7455275,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120030007670,2024-01-31 00:00:00,IMAGERY/OTHER,2019-01-03 00:00:00,http://cva.oneclay.net,OTHER,0,KG,12,1200300,0,NOT AVAILABLE
-81.74546843399997,30.16323034800007,120030007840,CLAY VIRTUAL FRANCHISE,2306 KINGSLEY AVE #20,ORANGE PARK,FL,32073,4245,(904) 336-9875,1,1,178,CLAY,12019,USA,30.1632303,-81.7454684,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120030007840,2024-01-31 00:00:00,IMAGERY/OTHER,2019-01-03 00:00:00,http://cva.oneclay.net,OTHER,152,KG,12,1200300,26,NOT AVAILABLE
-81.74556497999998,30.163305924000042,120030007967,CLAY VIRTUAL ACADEMY,2306 KINGSLEY AVE #20,ORANGE PARK,FL,32073,4245,(904) 336-9875,1,1,0,CLAY,12019,USA,30.1633059,-81.745565,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120030007967,2024-01-31 00:00:00,IMAGERY/OTHER,2019-01-03 00:00:00,http://cva.oneclay.net,OTHER,0,KG,12,1200300,0,NOT AVAILABLE
-81.79171950699998,30.125926538000044,120030008344,PACE CENTER FOR GIRLS CLAY,1241 BLANDING BLVD,ORANGE PARK,FL,32065,NOT AVAILABLE,(904) 458-0840,4,1,44,CLAY,12019,USA,30.1259265,-81.7917195,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120030008344,2024-01-31 00:00:00,IMAGERY/OTHER,2018-01-10 00:00:00,http://www.pacecenter.org,HIGH,39,06,12,1200300,5,NOT AVAILABLE
-81.57101040399994,30.200540210000042,120030008391,FLORIDA CYBER CHARTER ACADEMY AT CLAY,9143 PHILLIPS HGWY,JACKSONVILLE,FL,32256,NOT AVAILABLE,(904) 247-3268,1,1,280,DUVAL,12031,USA,30.2005402,-81.5710104,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120030008391,2024-01-31 00:00:00,IMAGERY/OTHER,2018-01-10 00:00:00,http://flva.k12.com,OTHER,217,KG,12,1200300,63,NOT AVAILABLE
-81.85976335099997,30.123477266000066,120030008437,CLAY CHARTER ACADEMY,1417 RED APPLE RD,MIDDLEBURG,FL,32068,9114,(904) 406-1607,1,1,783,CLAY,12019,USA,30.1234773,-81.8597634,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120030008437,2024-01-31 00:00:00,IMAGERY/OTHER,2018-10-24 00:00:00,http://claycharter.org/,ELEMENTARY,740,KG,08,1200300,43,NOT AVAILABLE
-81.71281004299999,29.982342242000072,120030008486,AMIKIDS CLAY COUNTY,2056 FL 16,GREEN COVE SPRINGS,FL,32043,NOT AVAILABLE,(904) 336-0081,4,1,37,CLAY,12019,USA,29.9823422,-81.71281,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120030008486,2024-01-31 00:00:00,IMAGERY/OTHER,2020-04-05 00:00:00,NOT AVAILABLE,HIGH,36,06,12,1200300,1,NOT AVAILABLE
-81.84371040199994,30.162936540000032,120030008631,DISCOVERY OAKS ELEMENTARY,950 OAKLEAF PLANTATION PKWY,ORANGE PARK,FL,32065,3653,(904) 336-4275,1,1,1033,CLAY,12019,USA,30.1629365,-81.8437104,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120030008631,2024-01-31 00:00:00,IMAGERY/OTHER,2020-02-10 00:00:00,http://www.oneclay.net/,ELEMENTARY,977,PK,06,1200300,56,NOT AVAILABLE
-81.72711608899994,30.101095334000036,120030008632,ST JOHNS CLASSICAL ACADEMY,114 CANOVA RD,FLEMING ISLAND,FL,32003,NOT AVAILABLE,(904) 458-8240,1,1,900,CLAY,12019,USA,30.1010953,-81.7271161,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120030008632,2024-01-31 00:00:00,IMAGERY/OTHER,2020-03-17 00:00:00,http://www.stjca.org,OTHER,845,PK,12,1200300,55,NOT AVAILABLE
-81.68470112599994,29.991939906000027,120030008696,CONTRACTED RESIDENTIAL SERVICES,900 WALNUT ST,GREEN COVE SPRINGS,FL,32043,NOT AVAILABLE,(904) 336-6866,2,1,0,CLAY,12019,USA,29.9919399,-81.6847011,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120030008696,2024-01-31 00:00:00,IMAGERY/OTHER,2022-05-12 00:00:00,NOT AVAILABLE,OTHER,0,PK,12,1200300,0,NOT AVAILABLE
-81.68472259999999,29.991842500000075,120030008973,ELEMENTARY SCHOOL R,900 WALNUT ST,GREEN COVE SPRINGS,FL,32043,3129,(904) 336-6853,1,2,-999,CLAY,12019,USA,29.9918425,-81.6847226,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120030008973,2024-01-31 00:00:00,IMAGERY/OTHER,2024-02-28 00:00:00,http://oneclay.net,NOT REPORTED,-999,M,M,1200300,-999,NOT AVAILABLE
-81.68472259999999,29.991842500000075,120030008974,SCHOOL A,900 WALNUT ST,GREEN COVE SPRINGS,FL,32043,3129,(904) 336-6853,1,2,-999,CLAY,12019,USA,29.9918425,-81.6847226,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120030008974,2024-01-31 00:00:00,IMAGERY/OTHER,2024-02-28 00:00:00,http://oneclay.net,NOT REPORTED,-999,M,M,1200300,-999,NOT AVAILABLE
-81.68472259999999,29.991842500000075,120030010626,HOSPITAL HOMEBOUND HOMEBASED PROGRAMS,900 WALNUT STREET,GREEN COVE SPRINGS,FL,32043,NOT AVAILABLE,(904) 336-6853,2,4,2,CLAY,12019,USA,29.9918425,-81.6847226,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120030010626,2024-01-31 00:00:00,IMAGERY/OTHER,2024-02-28 00:00:00,http://oneclay.net,OTHER,2,PK,12,1200300,0,NOT AVAILABLE
-81.72156263899996,30.164998964000063,120030010627,ST. JOHNS CLASSICAL ACADEMY ORANGE PARK,1324 KINGSLEY AVENUE,ORANGE PARK,FL,32003,NOT AVAILABLE,(904) 458-8240,1,7,-999,CLAY,12019,USA,30.164999,-81.7215626,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120030010627,2024-01-31 00:00:00,IMAGERY,2024-03-05 00:00:00,http://www.stjca.org,NOT REPORTED,-999,M,M,1200300,-999,NOT AVAILABLE
-81.68461139999994,29.993503300000043,120030010628,SCHOOL AA,925 CENTER STREET,GREEN COVE SPRINGS,FL,32043,NOT AVAILABLE,(904) 336-6825,1,7,-999,CLAY,12019,USA,29.9935033,-81.6846114,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120030010628,2024-01-31 00:00:00,IMAGERY/OTHER,2024-02-28 00:00:00,http://oneclay.net,NOT REPORTED,-999,M,M,1200300,-999,NOT AVAILABLE
-81.42650624699996,26.42493754800006,120033000269,IMMOKALEE MIDDLE SCHOOL,401 N 9TH ST,IMMOKALEE,FL,34142,3104,(239) 377-4200,1,1,1509,COLLIER,12021,USA,26.4249375,-81.4265062,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120033000269,2024-01-31 00:00:00,IMAGERY,2011-10-24 00:00:00,NOT AVAILABLE,MIDDLE,1443,06,08,1200330,66,10775817
-81.38716260899997,25.864207962000023,120033000336,EVERGLADES CITY SCHOOL,415 SCHOOL DR,EVERGLADES CITY,FL,34139,NOT AVAILABLE,(239) 377-9800,1,1,174,COLLIER,12021,USA,25.864208,-81.3871626,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120033000336,2024-01-31 00:00:00,IMAGERY,2010-06-28 00:00:00,NOT AVAILABLE,OTHER,158,PK,12,1200330,16,10824113
-81.79807981499994,26.144853166000075,120033000337,GULFVIEW MIDDLE SCHOOL,255 6TH ST S,NAPLES,FL,34102,6110,(239) 377-4000,1,1,617,COLLIER,12021,USA,26.1448532,-81.7980798,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120033000337,2024-01-31 00:00:00,IMAGERY,2016-03-09 00:00:00,NOT AVAILABLE,MIDDLE,582,06,08,1200330,35,10824109
-81.79283992699999,26.165513076000025,120033000340,LAKE PARK ELEMENTARY SCHOOL,1295 14TH AVE N,NAPLES,FL,34102,5249,(239) 377-7200,1,1,539,COLLIER,12021,USA,26.1655131,-81.7928399,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120033000340,2024-01-31 00:00:00,IMAGERY,2016-03-09 00:00:00,NOT AVAILABLE,ELEMENTARY,502,PK,05,1200330,37,10824100
-81.71181463599999,25.939471367000067,120033000341,TOMMIE BARFIELD ELEMENTARY SCHOOL,101 KIRKWOOD ST,MARCO ISLAND,FL,34145,3921,(239) 377-8500,1,1,496,COLLIER,12021,USA,25.9394714,-81.7118146,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120033000341,2024-01-31 00:00:00,IMAGERY/OTHER,2016-03-09 00:00:00,NOT AVAILABLE,ELEMENTARY,464,PK,05,1200330,32,10824107
-81.76953517299995,26.13360337100005,120033000342,SHADOWLAWN ELEMENTARY SCHOOL,2161 SHADOWLAWN DR,NAPLES,FL,34112,4846,(239) 377-8400,1,1,491,COLLIER,12021,USA,26.1336034,-81.7695352,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120033000342,2024-01-31 00:00:00,IMAGERY,2016-03-09 00:00:00,NOT AVAILABLE,ELEMENTARY,457,PK,05,1200330,34,10824106
